question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_dominant_particle_family,trace_hotspot_quadrant,trace_fiber_tint,trace_bead_count,trace_bead_count_bin,trace_clogging_state,trace_qc_action,trace_density_index
mpq_261ca1d3b58614,mem_scene_00239,images/mem_scene_00239.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,D,medium,clear,hotspot_lower_right,blue_stain,films,lower_right,black,41,25 or more,central mat clogging,dilute and refilter,141
mpq_6fc5aadc67d0de,mem_scene_00239,images/mem_scene_00239.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,medium,clear,hotspot_lower_right,blue_stain,films,lower_right,black,41,25 or more,central mat clogging,dilute and refilter,141
mpq_540f3cb3f1cb81,mem_scene_00239,images/mem_scene_00239.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,C,medium,clear,hotspot_lower_right,blue_stain,films,lower_right,black,41,25 or more,central mat clogging,dilute and refilter,141
mpq_24c159a8097c9d,mem_scene_00239,images/mem_scene_00239.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,D,medium,clear,hotspot_lower_right,blue_stain,films,lower_right,black,41,25 or more,central mat clogging,dilute and refilter,141
mpq_aef87f1bd343d0,mem_scene_00239,images/mem_scene_00239.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,C,medium,clear,hotspot_lower_right,blue_stain,films,lower_right,black,41,25 or more,central mat clogging,dilute and refilter,141
mpq_b440aab5674de3,mem_scene_00239,images/mem_scene_00239.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,medium,clear,hotspot_lower_right,blue_stain,films,lower_right,black,41,25 or more,central mat clogging,dilute and refilter,141
mpq_c9e4ee53d14c39,mem_scene_00240,images/mem_scene_00240.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,A,medium,overloaded,hotspot_upper_left,blue_stain,fibers,upper_left,clear or pale,41,25 or more,light edge clogging,dilute and refilter,164
mpq_ca3fcd661bc7c1,mem_scene_00240,images/mem_scene_00240.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,A,medium,overloaded,hotspot_upper_left,blue_stain,fibers,upper_left,clear or pale,41,25 or more,light edge clogging,dilute and refilter,164
mpq_aad21619c790fe,mem_scene_00240,images/mem_scene_00240.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,D,medium,overloaded,hotspot_upper_left,blue_stain,fibers,upper_left,clear or pale,41,25 or more,light edge clogging,dilute and refilter,164
mpq_9114447f5bf804,mem_scene_00240,images/mem_scene_00240.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,D,medium,overloaded,hotspot_upper_left,blue_stain,fibers,upper_left,clear or pale,41,25 or more,light edge clogging,dilute and refilter,164
mpq_2557de44158c83,mem_scene_00240,images/mem_scene_00240.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,B,medium,overloaded,hotspot_upper_left,blue_stain,fibers,upper_left,clear or pale,41,25 or more,light edge clogging,dilute and refilter,164
mpq_7e08167bc5c1b2,mem_scene_00240,images/mem_scene_00240.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,medium,overloaded,hotspot_upper_left,blue_stain,fibers,upper_left,clear or pale,41,25 or more,light edge clogging,dilute and refilter,164
mpq_36c55cf692aeaa,mem_scene_00241,images/mem_scene_00241.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,B,easy,overloaded,hotspot_upper_left,standard,fragments,upper_left,clear or pale,39,25 or more,central mat clogging,dilute and refilter,170
mpq_6f383fe77c7eff,mem_scene_00241,images/mem_scene_00241.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,A,easy,overloaded,hotspot_upper_left,standard,fragments,upper_left,clear or pale,39,25 or more,central mat clogging,dilute and refilter,170
mpq_7e1a588b6d41d1,mem_scene_00241,images/mem_scene_00241.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,D,easy,overloaded,hotspot_upper_left,standard,fragments,upper_left,clear or pale,39,25 or more,central mat clogging,dilute and refilter,170
mpq_e4214b76dfa8cf,mem_scene_00241,images/mem_scene_00241.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,D,easy,overloaded,hotspot_upper_left,standard,fragments,upper_left,clear or pale,39,25 or more,central mat clogging,dilute and refilter,170
mpq_5369ac18532067,mem_scene_00241,images/mem_scene_00241.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,C,easy,overloaded,hotspot_upper_left,standard,fragments,upper_left,clear or pale,39,25 or more,central mat clogging,dilute and refilter,170
mpq_0441b34a437006,mem_scene_00241,images/mem_scene_00241.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,easy,overloaded,hotspot_upper_left,standard,fragments,upper_left,clear or pale,39,25 or more,central mat clogging,dilute and refilter,170
mpq_4e69f3c1ec6369,mem_scene_00242,images/mem_scene_00242.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,C,hard,clear,hotspot_upper_left,standard,beads,upper_left,clear or pale,42,25 or more,patchy multi-zone clogging,count now,78
mpq_d7f318531d9652,mem_scene_00242,images/mem_scene_00242.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,A,hard,clear,hotspot_upper_left,standard,beads,upper_left,clear or pale,42,25 or more,patchy multi-zone clogging,count now,78
mpq_4e16a7f9c1c37c,mem_scene_00242,images/mem_scene_00242.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,D,hard,clear,hotspot_upper_left,standard,beads,upper_left,clear or pale,42,25 or more,patchy multi-zone clogging,count now,78
mpq_86aaba55b79f5e,mem_scene_00242,images/mem_scene_00242.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,D,hard,clear,hotspot_upper_left,standard,beads,upper_left,clear or pale,42,25 or more,patchy multi-zone clogging,count now,78
mpq_33e44ad53a3518,mem_scene_00242,images/mem_scene_00242.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,D,hard,clear,hotspot_upper_left,standard,beads,upper_left,clear or pale,42,25 or more,patchy multi-zone clogging,count now,78
mpq_ef80655e5f8668,mem_scene_00242,images/mem_scene_00242.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,hard,clear,hotspot_upper_left,standard,beads,upper_left,clear or pale,42,25 or more,patchy multi-zone clogging,count now,78
mpq_7617164abf1f61,mem_scene_00243,images/mem_scene_00243.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,D,easy,overloaded,hotspot_upper_left,standard,films,upper_left,clear or pale,37,25 or more,patchy multi-zone clogging,dilute and refilter,173
mpq_d28cb3b7d05fed,mem_scene_00243,images/mem_scene_00243.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,A,easy,overloaded,hotspot_upper_left,standard,films,upper_left,clear or pale,37,25 or more,patchy multi-zone clogging,dilute and refilter,173
mpq_fcacb98e9cef0d,mem_scene_00243,images/mem_scene_00243.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,D,easy,overloaded,hotspot_upper_left,standard,films,upper_left,clear or pale,37,25 or more,patchy multi-zone clogging,dilute and refilter,173
mpq_e555861d7ea9aa,mem_scene_00243,images/mem_scene_00243.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,D,easy,overloaded,hotspot_upper_left,standard,films,upper_left,clear or pale,37,25 or more,patchy multi-zone clogging,dilute and refilter,173
mpq_798ff1b9f404e8,mem_scene_00243,images/mem_scene_00243.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,D,easy,overloaded,hotspot_upper_left,standard,films,upper_left,clear or pale,37,25 or more,patchy multi-zone clogging,dilute and refilter,173
mpq_e4061af237162b,mem_scene_00243,images/mem_scene_00243.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,easy,overloaded,hotspot_upper_left,standard,films,upper_left,clear or pale,37,25 or more,patchy multi-zone clogging,dilute and refilter,173
mpq_2302f6a5acd7d3,mem_scene_00244,images/mem_scene_00244.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,A,medium,overloaded,hotspot_upper_right,standard,fibers,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,159
mpq_c25f1b5ea9ccea,mem_scene_00244,images/mem_scene_00244.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,B,medium,overloaded,hotspot_upper_right,standard,fibers,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,159
mpq_068c2a96222053,mem_scene_00244,images/mem_scene_00244.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,D,medium,overloaded,hotspot_upper_right,standard,fibers,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,159
mpq_62ff3959ebebd0,mem_scene_00244,images/mem_scene_00244.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,D,medium,overloaded,hotspot_upper_right,standard,fibers,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,159
mpq_fda1a7d4fdfea0,mem_scene_00244,images/mem_scene_00244.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,C,medium,overloaded,hotspot_upper_right,standard,fibers,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,159
mpq_e129516555d60b,mem_scene_00244,images/mem_scene_00244.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,medium,overloaded,hotspot_upper_right,standard,fibers,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,159
mpq_8e59e4bd8b7b48,mem_scene_00245,images/mem_scene_00245.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,B,hard,biofilm,hotspot_upper_right,standard,fragments,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,143
mpq_79aa58c6bc3cea,mem_scene_00245,images/mem_scene_00245.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,B,hard,biofilm,hotspot_upper_right,standard,fragments,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,143
mpq_d1b183ce19f7ff,mem_scene_00245,images/mem_scene_00245.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,D,hard,biofilm,hotspot_upper_right,standard,fragments,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,143
mpq_63328f9b8dfa16,mem_scene_00245,images/mem_scene_00245.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,D,hard,biofilm,hotspot_upper_right,standard,fragments,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,143
mpq_3b34f3e6e19544,mem_scene_00245,images/mem_scene_00245.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,C,hard,biofilm,hotspot_upper_right,standard,fragments,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,143
mpq_1a3c4ba79e07ec,mem_scene_00245,images/mem_scene_00245.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,hard,biofilm,hotspot_upper_right,standard,fragments,upper_right,clear or pale,42,25 or more,central mat clogging,dilute and refilter,143
mpq_c9c0c51bef2bbd,mem_scene_00246,images/mem_scene_00246.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,C,medium,clear,hotspot_upper_right,standard,beads,upper_right,clear or pale,41,25 or more,central mat clogging,dilute and refilter,80
